page_id,family,distinct_lines,link_lines,link_fraction,mostly_links
dse/AgentCookTarget178209660,source-or-unclassified,1,1,1.0,True
dse/AgentCookTargetXYZ,source-or-unclassified,1,1,1.0,True
dse/AgentCookXYZ4,source-or-unclassified,2,1,0.5,True
dse/AgentCooks85Data676243,source-cache-url-list,4,3,0.75,True
dse/AgentCooks85GenderDataJun61466868,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentCooksAgeBridge171043,source-cache-url-list,6,5,0.8333333333333334,True
dse/AgentCooksAgeBridge2024,source-or-unclassified,6,4,0.6666666666666666,True
dse/AgentCooksAgeBridge352010,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentCooksAgeBridge49194,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentCooksAgeBridgeJun22,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentCooksAgeBridgeX182974,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentCooksAgeBridgeX7772981,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentCooksAgeBridgeX99172,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentCooksAgeData2026XYZ,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentCooksAgeDataBridgeJune21X,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentCooksAgeDataBridgeX,source-cache-url-list,5,4,0.8,True
dse/AgentCooksAgeDataHelp20260621,source-cache-url-list,5,4,0.8,True
dse/AgentCooksAgeDataLinkOurX9938244,source-cache-url-list,4,3,0.75,True
dse/AgentCooksAgeDataUSA260621x,source-cache-url-list,6,5,0.8333333333333334,True
dse/AgentCooksAgeGET352010X,source-or-unclassified,2,1,0.5,True
dse/AgentCooksAgeGenderDataBridgeJune21,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentCooksAgeLLM622,source-cache-url-list,5,4,0.8,True
dse/AgentCooksAgeQueryX2,source-cache-url-list,4,3,0.75,True
dse/AgentCooksAgeQueryXYZ17818,source-cache-url-list,4,3,0.75,True
dse/AgentCooksAllegroBridgeJun22,unknown,10,8,0.8,True
dse/AgentCooksBridgeSimpleQ92827,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentCooksBridgeXx992,source-cache-url-list,1,1,1.0,True
dse/AgentCooksCalcBridgeJuneABC987,source-cache-url-list,4,3,0.75,True
dse/AgentCooksCitationsJunXX592,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentCooksDataBridge999,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentCooksDataBridgeX77,source-cache-url-list,4,3,0.75,True
dse/AgentCooksDataOnePage,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentCooksDataQueryXYZ,source-or-unclassified,1,1,1.0,True
dse/AgentCooksDataUsa85XYZ20260621,source-or-unclassified,2,1,0.5,True
dse/AgentCooksEvidence1782991,source-cache-url-list,129,123,0.9534883720930233,True
dse/AgentCooksEvidencePage,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentCooksGenderAgeBridge20260621,source-cache-url-list,5,3,0.6,True
dse/AgentCooksGenderAgeEvidence2022X,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentCooksLink9991,source-cache-url-list,4,3,0.75,True
dse/AgentCooksLinkNew887733,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentCooksYearsNew77,source-cache-url-list,23,22,0.9565217391304348,True
dse/AgentCoolerValueCiteFin2026,relay-coordination,10,8,0.8,True
dse/AgentCorrWin12,relay-coordination,16,13,0.8125,True
dse/AgentCorsArchiveMetadataLinksF,source-cache-url-list,52,46,0.8846153846153846,True
dse/AgentCorsmirrorRspaceChildRefsPartFourQ2026,source-cache-url-list,10,9,0.9,True
dse/AgentCountyCitationPermanentX9907,relay-coordination,33,28,0.8484848484848485,True
dse/AgentCountyCompSci2013LinksTest,source-or-unclassified,4,2,0.5,True
dse/AgentCountyCompSciRawFinal96,source-or-unclassified,2,1,0.5,True
dse/AgentCountyDegreesDataUsaQTwo,source-cache-url-list,5,4,0.8,True
dse/AgentCountyExploreJune18AA,source-cache-url-list,61,56,0.9180327868852459,True
dse/AgentCountyFreshDD,source-cache-url-list,5,2,0.4,False
dse/AgentCountyFunctional,relay-coordination,16,14,0.875,True
dse/AgentCountyGateway991,relay-coordination,944,867,0.9184322033898306,True
dse/AgentCountyPlain007,relay-coordination,16,12,0.75,True
dse/AgentCountyProxyMdJuneTen,source-cache-url-list,31,27,0.8709677419354839,True
dse/AgentCountySECLinks009,source-cache-url-list,60,48,0.8,True
dse/AgentCountySearchX991,source-cache-url-list,12,9,0.75,True
dse/AgentCountyTransformJulyUniqueXQ,relay-coordination,101,83,0.8217821782178217,True
dse/AgentCountyTransformNextJulyZ,source-cache-url-list,97,76,0.7835051546391752,True
dse/AgentCountyTransformNextProxyOctZZ24,relay-coordination,41,31,0.7560975609756098,True
dse/AgentCreatePage927X,source-or-unclassified,1,1,1.0,True
dse/AgentCreateTry1781817123,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentCtx011SecMD,relay-coordination,9,7,0.7777777777777778,True
dse/AgentCurrent014,source-cache-url-list,7,5,0.7142857142857143,True
dse/AgentCustomGet89726,source-or-unclassified,1,1,1.0,True
dse/AgentCustomGetX280698,source-or-unclassified,1,1,1.0,True
dse/AgentCustomGetX939089,source-or-unclassified,1,1,1.0,True
dse/AgentCustomLinkOurZZ786,source-cache-url-list,1,1,1.0,True
dse/AgentCustomLinkPageJuneABC9,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentCustomMatrixLinkPage007B,relay-coordination,96,77,0.8020833333333334,True
dse/AgentCustomOfficialLinks777,relay-coordination,42,39,0.9285714285714286,True
dse/AgentCustomPageZZZ,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentCustomSECMA,relay-coordination,3,2,0.6666666666666666,True
dse/AgentCustomZZ,probe-test,1,0,0.0,False
dse/AgentCustomZZ2,source-cache-url-list,4,3,0.75,True
dse/AgentDMItemInfoRefsMX29,relay-coordination,4,3,0.75,True
dse/AgentDMItemInfoRefsMX30,relay-coordination,4,3,0.75,True
dse/AgentDPLALibraryObjectAPILinksK91,relay-coordination,24,21,0.875,True
dse/AgentDailyRowsMasterOneQK75291,source-cache-url-list,41,20,0.4878048780487805,False
dse/AgentDailyRowsSecondBWAQZ84151,source-cache-url-list,41,20,0.4878048780487805,False
dse/AgentDataBridge98683683,source-or-unclassified,2,1,0.5,True
dse/AgentDataBridgeMay15XYZ,source-or-unclassified,1,1,1.0,True
dse/AgentDataBridgeOctFifteen1426,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentDataBridgeTest100,source-cache-url-list,4,3,0.75,True
dse/AgentDataHelper1781899046,source-or-unclassified,1,1,1.0,True
dse/AgentDataLink1781636215,source-or-unclassified,1,1,1.0,True
dse/AgentDataLink1781638525,source-or-unclassified,1,1,1.0,True
dse/AgentDataLink31326059,source-or-unclassified,1,1,1.0,True
dse/AgentDataLink32783495,source-or-unclassified,1,1,1.0,True
dse/AgentDataLink45509836,source-or-unclassified,1,1,1.0,True
dse/AgentDataLink70812614,source-or-unclassified,1,1,1.0,True
dse/AgentDataLink96744789,source-or-unclassified,1,1,1.0,True
dse/AgentDataLinkTempEd2020ABC,source-or-unclassified,1,1,1.0,True
dse/AgentDataLinks240506,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentDataLinksJTest249046,source-cache-url-list,1,1,1.0,True
dse/AgentDataLookup1781633995065876051,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentDataNew99887,source-or-unclassified,3,2,0.6666666666666666,True
dse/AgentDataPovertyLinksTX77841,source-cache-url-list,8,7,0.875,True
dse/AgentDataPrepLink20280421X,source-or-unclassified,1,1,1.0,True
dse/AgentDataPrettyNewMA,source-cache-url-list,31,25,0.8064516129032258,True
dse/AgentDataProbe1781635354,source-or-unclassified,1,1,1.0,True
dse/AgentDataQRefsZ1223,source-cache-url-list,10,9,0.9,True
dse/AgentDataQuery1781635308,source-or-unclassified,3,2,0.6666666666666666,True
dse/AgentDataResearchBridge83571,source-or-unclassified,2,2,1.0,True
dse/AgentDataTarget776655,source-or-unclassified,2,1,0.5,True
dse/AgentDataUSAAllStates,source-or-unclassified,1,1,1.0,True
dse/AgentDataUSAAllStatesJul9,source-or-unclassified,2,1,0.5,True
dse/AgentDataUSABridge1781660100,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentDataUSABridgeMay26A,source-or-unclassified,1,1,1.0,True
dse/AgentDataUSACIPRefsTestY999,source-or-unclassified,1,1,1.0,True
dse/AgentDataUSAConstructionAllStates2025,source-or-unclassified,1,1,1.0,True
dse/AgentDataUSAConstructionLink3,source-or-unclassified,1,1,1.0,True
dse/AgentDataUSAConstructionNYAug21X,source-or-unclassified,2,1,0.5,True
dse/AgentDataUSACookLink2026z,source-cache-url-list,4,3,0.75,True
dse/AgentDataUSACooks85BridgeX,source-cache-url-list,5,4,0.8,True
dse/AgentDataUSACooksAgeBridgeJune2026X,source-cache-url-list,4,3,0.75,True
dse/AgentDataUSACooksAgeTest0619,source-cache-url-list,4,3,0.75,True
dse/AgentDataUSAExactBridge1781872861,source-or-unclassified,1,1,1.0,True
dse/AgentDataUSAExactBridgeAug19,source-or-unclassified,2,1,0.5,True
dse/AgentDataUSAExactBridgeAug19X,source-or-unclassified,2,1,0.5,True
dse/AgentDataUSAExactBridgeMay13U,source-or-unclassified,1,1,1.0,True
dse/AgentDataUSAExactMaidsFemaleZulu,source-or-unclassified,2,1,0.5,True
dse/AgentDataUSAExactSep13Y,source-or-unclassified,2,1,0.5,True
dse/AgentDataUSAExactWVSeqXQ2,source-cache-url-list,7,6,0.8571428571428571,True
dse/AgentDataUSAFastDec27X,source-cache-url-list,22,19,0.8636363636363636,True
dse/AgentDataUSAHelper20250901,source-cache-url-list,6,3,0.5,True
dse/AgentDataUSAHelperLinks,source-or-unclassified,3,2,0.6666666666666666,True
dse/AgentDataUSAHelperMay24,source-or-unclassified,2,1,0.5,True
dse/AgentDataUSAHelperNov8,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentDataUSALinkProbe1781634720,source-cache-url-list,2,2,1.0,True
dse/AgentDataUSALinkTest1781635341,source-or-unclassified,1,1,1.0,True
dse/AgentDataUSALinkTest20260620A,source-or-unclassified,1,1,1.0,True
dse/AgentDataUSALiveBridgeOct17X9,source-cache-url-list,34,32,0.9411764705882353,True
dse/AgentDataUSAMaid2015XYZ,source-or-unclassified,2,1,0.5,True
dse/AgentDataUSANYConstructionJan03,source-or-unclassified,1,1,1.0,True
dse/AgentDataUSANYConstructionQueriesJan03,source-cache-url-list,3,3,1.0,True
dse/AgentDataUSANacoPovertyBridgeJun22X,source-cache-url-list,19,18,0.9473684210526315,True
dse/AgentDataUSAOpenBridge20260616,source-cache-url-list,11,8,0.7272727272727273,True
dse/AgentDataUSAPovertyLinkAllegro/Sub[Person9],source-or-unclassified,3,1,0.3333333333333333,False
dse/AgentDataUSAPrep1781635016,source-cache-url-list,2,2,1.0,True
dse/AgentDataUSAPrep1781635075,source-cache-url-list,4,4,1.0,True
dse/AgentDataUSAPrep1781635106,source-or-unclassified,1,1,1.0,True
dse/AgentDataUSAQuery4533May24,source-or-unclassified,2,1,0.5,True
dse/AgentDataUSARaw20245199004143,source-or-unclassified,1,1,1.0,True
dse/AgentDataUSAResearch20270920,source-cache-url-list,26,23,0.8846153846153846,True
dse/AgentDataUSAResearchBridge1781664837,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentDataUSAResearchOct2027X,source-or-unclassified,2,1,0.5,True
dse/AgentDataUSAResearchX,source-or-unclassified,1,1,1.0,True
dse/AgentDataUSAStateSectorJan2028,source-cache-url-list,1,1,1.0,True
dse/AgentDataUSATXPovertyBridge1782116492,source-cache-url-list,11,10,0.9090909090909091,True
dse/AgentDataUSATXPovertyBridgeBegriffeX1782117790,source-cache-url-list,11,10,0.9090909090909091,True
dse/AgentDataUSATXPovertyBridgeEmacsX11782117727,source-cache-url-list,11,10,0.9090909090909091,True
dse/AgentDataUSATXPovertyBridgeEmacsX21782117730,source-cache-url-list,11,10,0.9090909090909091,True
dse/AgentDataUSATXPovertyBridgeEmacsX31782117733,source-cache-url-list,11,10,0.9090909090909091,True
dse/AgentDataUSATXPovertyBridgeFragenX1782117753,source-cache-url-list,11,10,0.9090909090909091,True
dse/AgentDataUSATXPovertyBridgeJamie1782117397,source-cache-url-list,11,10,0.9090909090909091,True
dse/AgentDataUSATXPovertyBridgeProjektX11782117522,source-cache-url-list,11,10,0.9090909090909091,True
dse/AgentDataUSATXPovertyBridgeProjektX21782117527,source-cache-url-list,11,10,0.9090909090909091,True
dse/AgentDataUSATXPovertyBridgeProjektX31782117531,source-cache-url-list,11,10,0.9090909090909091,True
dse/AgentDataUSATXPovertyBridgeProjektX41782117536,source-cache-url-list,11,10,0.9090909090909091,True
dse/AgentDataUSATXPovertyBridgeProjektX51782117541,source-cache-url-list,11,10,0.9090909090909091,True
dse/AgentDataUSATest306590634,source-cache-url-list,8,7,0.875,True
dse/AgentDataUSATestBracket,source-or-unclassified,2,2,1.0,True
dse/AgentDataUSATestJan18,source-or-unclassified,1,1,1.0,True
dse/AgentDataUSATestNov2026,source-or-unclassified,1,1,1.0,True
dse/AgentDataUSATestPage,source-or-unclassified,1,1,1.0,True
dse/AgentDataUSATestPlain,source-cache-url-list,10,9,0.9,True
dse/AgentDataUSATexas,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentDataUSATexasPovertyRaceGender2015X,source-cache-url-list,11,10,0.9090909090909091,True
dse/AgentDataUSAYearsJul9,source-cache-url-list,5,3,0.6,True
dse/AgentDataUsa4533ProbeXYZ987,source-cache-url-list,3,3,1.0,True
dse/AgentDataUsaAllStates2028,source-or-unclassified,1,1,1.0,True
dse/AgentDataUsaBridge733871,source-cache-url-list,13,12,0.9230769230769231,True
dse/AgentDataUsaBridge845664,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentDataUsaBridgeAlpha,source-cache-url-list,16,13,0.8125,True
dse/AgentDataUsaBridgeBeta,source-or-unclassified,1,1,1.0,True
dse/AgentDataUsaBridgeJan2027,source-or-unclassified,1,1,1.0,True
dse/AgentDataUsaCIPSBB2022,source-or-unclassified,1,1,1.0,True
dse/AgentDataUsaCaliforniadRwJiGoWhz,source-or-unclassified,1,1,1.0,True
dse/AgentDataUsaCashierBridgeX9,source-or-unclassified,1,1,1.0,True
dse/AgentDataUsaGeorgia2014,relay-coordination,4,2,0.5,True
dse/AgentDataUsaJsonLinkS2,source-or-unclassified,1,1,1.0,True
dse/AgentDataUsaJsonLinkS3,source-or-unclassified,1,1,1.0,True
dse/AgentDataUsaJsonLinkS4,source-or-unclassified,1,1,1.0,True
dse/AgentDataUsaJsonLinkT1,source-or-unclassified,1,1,1.0,True
dse/AgentDataUsaMarch48313,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentDataUsaMassachusetts2028X,relay-coordination,38,28,0.7368421052631579,True
dse/AgentDataUsaPrep2273794077,relay-coordination,27,21,0.7777777777777778,True
dse/AgentDataUsaPrepQ1781594611,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentDataUsaSectorsQ624,source-cache-url-list,15,15,1.0,True
dse/AgentDataUsaSourceLinkQ1,source-cache-url-list,9,8,0.8888888888888888,True
dse/AgentDataUsaSourceLinkQ2,source-or-unclassified,1,1,1.0,True
dse/AgentDataUsaSourceLinkQTestZZ,source-cache-url-list,3,3,1.0,True
dse/AgentDataUsaSourceLinkR1,source-or-unclassified,1,1,1.0,True
dse/AgentDataUsaSourceLinkR2,source-or-unclassified,1,1,1.0,True
dse/AgentDataUsaSourceLinkRV,source-or-unclassified,1,1,1.0,True
dse/AgentDataUsaUnique5,source-cache-url-list,11,8,0.7272727272727273,True
dse/AgentDatausaSep14LinkTest,source-or-unclassified,1,1,1.0,True
dse/AgentDenomProbeSep03,relay-coordination,2,2,1.0,True
dse/AgentDigitalArchiveManifestSCLinkFinal4A,relay-coordination,47,42,0.8936170212765957,True
dse/AgentDirectCSVJQJune19BB,relay-coordination,6,4,0.6666666666666666,True
dse/AgentDirectCombinedSECJune21ZZZ,relay-coordination,88,74,0.8409090909090909,True
dse/AgentDirectDisplayMassXII2026,relay-coordination,24,19,0.7916666666666666,True
dse/AgentDirectLinkNewXZ,source-or-unclassified,47,35,0.7446808510638298,True
dse/AgentDirectLongGoodY,source-or-unclassified,1,1,1.0,True
dse/AgentDirectMdProxyTestsZXJ04191,source-cache-url-list,38,19,0.5,True
dse/AgentDirectSecLinksMMQA,source-cache-url-list,12,5,0.4166666666666667,False
dse/AgentDirectSimpleTryXZ,source-or-unclassified,2,2,1.0,True
dse/AgentDisplayRoundMAJune2401,relay-coordination,2,1,0.5,True
dse/AgentDocsPressMeta12116,relay-coordination,20,15,0.75,True
dse/AgentDomainlessLinksJune20A,source-cache-url-list,7,5,0.7142857142857143,True
dse/AgentDotFafBridge9281,relay-coordination,2,1,0.5,True
dse/AgentDoubleJQPage901,source-cache-url-list,18,16,0.8888888888888888,True
dse/AgentDseMemProofXX91,source-cache-url-list,4,3,0.75,True
dse/AgentDsePlaceProof0XX91,source-cache-url-list,12,11,0.9166666666666666,True
dse/AgentDsePlaceProof1XX91,source-cache-url-list,12,11,0.9166666666666666,True
dse/AgentDsePlaceProof2XX91,source-cache-url-list,12,11,0.9166666666666666,True
dse/AgentDsePlaceProof3XX91,source-cache-url-list,12,11,0.9166666666666666,True
dse/AgentDynamicProbeNov23X,source-or-unclassified,1,1,1.0,True
dse/AgentEconCorsPureNestedQ78119,relay-coordination,5,4,0.8,True
dse/AgentEconomicDatasetsReferencesXC3921045,source-cache-url-list,7,6,0.8571428571428571,True
dse/AgentEduHealthAllStatesAug23X,relay-coordination,14,12,0.8571428571428571,True
dse/AgentEduHealthOcc2020Q,source-or-unclassified,2,1,0.5,True
dse/AgentEduHealthSalX992A,source-cache-url-list,1,1,1.0,True
dse/AgentEduHealthSalariesTestX99,source-cache-url-list,2,2,1.0,True
dse/AgentEduHealthValues2020QZZ77,source-or-unclassified,1,1,1.0,True
dse/AgentEduHealthYearBridge1781642385,source-cache-url-list,7,6,0.8571428571428571,True
dse/AgentEduSectorBridge70931497,source-cache-url-list,5,4,0.8,True
dse/AgentEducationalHealthSector2020ValuesQX9,source-or-unclassified,3,1,0.3333333333333333,False
dse/AgentEducationalSectorWages2020Z9,source-cache-url-list,7,6,0.8571428571428571,True
dse/AgentElevenSmallLinksBB,relay-coordination,14,13,0.9285714285714286,True
dse/AgentEncodingTestJun1901,source-cache-url-list,20,15,0.75,True
dse/AgentEnrollmentDataUsaEvidenceX,source-or-unclassified,1,1,1.0,True
dse/AgentEnrollmentPublicSourceZ9,source-cache-url-list,4,3,0.75,True
dse/AgentEvMini28838,source-cache-url-list,5,3,0.6,True
dse/AgentEvMini63102,source-cache-url-list,5,3,0.6,True
dse/AgentEvMini85425,source-cache-url-list,5,3,0.6,True
dse/AgentEvenLaterHH,source-cache-url-list,55,47,0.8545454545454545,True
dse/AgentExactDataBridgeAug10,source-or-unclassified,1,1,1.0,True
dse/AgentExactOurLinkNowXX8,source-or-unclassified,1,1,1.0,True
dse/AgentExactPumsBridgeMay01X1781637712,source-cache-url-list,29,28,0.9655172413793104,True
dse/AgentExactPumsEduHealthNov2027Y,relay-coordination,7,6,0.8571428571428571,True
dse/AgentExperimentChild991133,source-cache-url-list,6,3,0.5,True
dse/AgentFastSplitJSONJune19,relay-coordination,146,132,0.9041095890410958,True
dse/AgentFeb03ValueRequestUrgent,relay-coordination,1,0,0.0,False
dse/AgentFeb14WikiTest1781641141,relay-coordination,3,0,0.0,False
dse/AgentFinAdv2022Q73953,source-or-unclassified,1,1,1.0,True
dse/AgentFinalBridgeCountyW12X991,relay-coordination,26,24,0.9230769230769231,True
dse/AgentFinalCombinedSECValuesX1,relay-coordination,3,2,0.6666666666666666,True
dse/AgentFinalCombinedSECValuesX2,relay-coordination,2,1,0.5,True
dse/AgentFinalEncodedClarkSource56,source-or-unclassified,1,1,1.0,True
dse/AgentFinalEncodedClarkSource88,relay-coordination,4,3,0.75,True
dse/AgentFinalEncodedClarkSourceDot,relay-coordination,1,1,1.0,True
dse/AgentFinalMassChildRaw2606,relay-coordination,11,7,0.6363636363636364,True
dse/AgentFinalMassCounties18193902,relay-coordination,68,54,0.7941176470588235,True
dse/AgentFinalMassLinksJun18ZZ,relay-coordination,30,27,0.9,True
dse/AgentFinalMethodMassJuneZ,relay-coordination,130,98,0.7538461538461538,True
dse/AgentFinalMethodMassJuneZContinuationA,relay-coordination,4,2,0.5,True
dse/AgentFinalSecMdQueriesXY991,relay-coordination,6,5,0.8333333333333334,True
dse/AgentFinalSecSliceRobustLemino2026Q,relay-coordination,37,31,0.8378378378378378,True
dse/AgentFinanceAPICitations,source-cache-url-list,4,3,0.75,True
dse/AgentFinanceExactApr19X7,source-or-unclassified,1,1,1.0,True
dse/AgentFinanceSalary462de2022X,relay-coordination,3,1,0.3333333333333333,False
dse/AgentFooBar123,source-or-unclassified,3,3,1.0,True
dse/AgentFooMementoTest2,source-cache-url-list,1,1,1.0,True
dse/AgentFooNew589395,source-or-unclassified,2,1,0.5,True
dse/AgentFooNew924286,source-or-unclassified,2,1,0.5,True
dse/AgentFooNewTest407,source-cache-url-list,8,7,0.875,True
