page_id,family,method,revisions,first_time,last_time,county_json,sec_regcf_context,datausa,oecd,health,usaspending,msu_archive,other_public_sources
dse/ZZExactPovertyTexasBridge160715,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-22T06:49:30Z,2026-06-22T06:49:30Z,False,False,True,False,False,False,False,False
dse/ZZExtRedirect,probe-test,mechanism-without-task,1,2026-05-26T13:05:52Z,2026-05-26T13:05:52Z,False,False,False,False,False,True,False,False
dse/ZZExtRedirectABC,probe-test,mechanism-without-task,1,2026-05-26T14:20:53Z,2026-05-26T14:20:53Z,False,False,False,False,False,True,False,False
dse/ZZExternalRedirect,probe-test,mechanism-without-task,1,2026-05-26T13:54:08Z,2026-05-26T13:54:08Z,False,False,False,False,False,True,False,False
dse/ZZFooBarDash-Test,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T18:04:26Z,2026-06-18T18:04:26Z,True,False,False,False,False,False,False,False
dse/ZZFooBarNum123,source-cache-url-list,two-or-more-urls-no-task,2,2026-05-26T16:41:01Z,2026-06-18T17:58:48Z,True,False,False,False,False,False,False,False
dse/ZZFooBarSlash,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T17:58:01Z,2026-06-18T17:58:01Z,True,False,False,False,False,False,False,False
dse/ZZFooBarSlash_-_link,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T18:41:12Z,2026-06-18T18:41:12Z,True,True,False,False,False,False,False,False
dse/ZZFooBarSlash/link,source-cache-url-list,two-or-more-urls-no-task,2,2026-05-26T16:40:46Z,2026-06-18T17:58:22Z,True,False,False,False,False,False,False,False
dse/ZZFooBarSpace_Space,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T18:29:07Z,2026-06-18T18:29:07Z,True,True,False,False,False,False,False,False
dse/ZZFooBarUnderscore,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T20:27:28Z,2026-06-18T20:27:28Z,True,False,False,False,False,False,False,False
dse/ZZFooBarUnderscore_id,source-cache-url-list,two-or-more-urls-no-task,3,2026-05-26T16:40:53Z,2026-06-18T19:27:41Z,True,True,False,False,False,False,False,False
dse/ZZMoreRedirect,probe-test,mechanism-without-task,2,2026-05-26T13:01:48Z,2026-05-26T13:03:26Z,False,False,False,False,False,False,False,False
dse/ZZMyRedirectTesting,probe-test,mechanism-without-task,1,2026-05-26T13:45:27Z,2026-05-26T13:45:27Z,False,False,False,False,False,False,False,False
dse/ZZNewTry445,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T18:55:35Z,2026-06-18T18:55:35Z,True,False,False,False,False,False,False,False
dse/ZZOccupationWagesSector2020Jun22A,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-22T02:25:27Z,2026-06-22T02:25:27Z,False,False,True,False,False,False,False,False
dse/ZZOpenAIResearchFeb21Bridge,source-or-unclassified,url-present-unresolved,1,2026-06-17T07:46:00Z,2026-06-17T07:46:00Z,False,False,True,False,False,False,False,False
dse/ZZOurLinkPage1781598697,source-cache-url-list,two-or-more-urls-no-task,2,2026-06-16T08:31:39Z,2026-06-22T08:25:28Z,False,False,True,False,False,False,False,False
dse/ZZOurSecCitationJun18X7,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T17:34:31Z,2026-06-18T17:34:31Z,True,True,False,False,False,False,False,False
dse/ZZRedSemA,probe-test,mechanism-without-task,1,2026-05-26T11:58:48Z,2026-05-26T11:58:48Z,False,False,False,False,False,False,False,False
dse/ZZRedSemB,probe-test,mechanism-without-task,1,2026-05-26T11:59:10Z,2026-05-26T11:59:10Z,False,False,False,False,False,False,False,False
dse/ZZRedSemC,probe-test,mechanism-without-task,1,2026-05-26T11:59:32Z,2026-05-26T11:59:32Z,False,False,False,False,False,False,False,False
dse/ZZRedSemD,probe-test,mechanism-without-task,1,2026-05-26T11:59:55Z,2026-05-26T11:59:55Z,False,False,False,False,False,False,False,False
dse/ZZRedSemE,probe-test,mechanism-without-task,1,2026-05-26T12:00:18Z,2026-05-26T12:00:18Z,False,False,False,False,False,False,False,False
dse/ZZRedSemF,probe-test,mechanism-without-task,1,2026-05-26T12:00:40Z,2026-05-26T12:00:40Z,False,False,False,False,False,False,False,False
dse/ZZRedirInj,probe-test,mechanism-without-task,1,2026-05-26T14:03:23Z,2026-05-26T14:03:23Z,False,False,False,False,False,False,False,False
dse/ZZRedirXYZ,probe-test,mechanism-without-task,1,2026-05-26T11:18:43Z,2026-05-26T11:18:43Z,False,False,False,False,False,True,False,False
dse/ZZRedirectA,probe-test,mechanism-without-task,1,2026-05-26T11:58:29Z,2026-05-26T11:58:29Z,False,False,False,False,False,False,False,False
dse/ZZRedirectASCII,probe-test,mechanism-without-task,1,2026-05-26T11:44:40Z,2026-05-26T11:44:40Z,False,False,False,False,False,False,False,False
dse/ZZRedirectCmdA,probe-test,mechanism-without-task,1,2026-05-26T11:55:23Z,2026-05-26T11:55:23Z,False,False,False,False,False,False,False,False
dse/ZZRedirectCmdB,probe-test,mechanism-without-task,1,2026-05-26T11:55:45Z,2026-05-26T11:55:45Z,False,False,False,False,False,False,False,False
dse/ZZRedirectCmdC,probe-test,mechanism-without-task,1,2026-05-26T11:56:08Z,2026-05-26T11:56:08Z,False,False,False,False,False,False,False,False
dse/ZZRedirectCmdD,probe-test,mechanism-without-task,1,2026-05-26T11:56:30Z,2026-05-26T11:56:30Z,False,False,False,False,False,False,False,False
dse/ZZRedirectCmdE,probe-test,mechanism-without-task,1,2026-05-26T11:56:53Z,2026-05-26T11:56:53Z,False,False,False,False,False,False,False,False
dse/ZZRedirectExternalTest,probe-test,mechanism-without-task,1,2026-05-26T16:28:53Z,2026-05-26T16:28:53Z,False,False,False,False,False,True,False,False
dse/ZZRedirectTestB,probe-test,mechanism-without-task,1,2026-05-26T13:02:54Z,2026-05-26T13:02:54Z,False,False,False,False,False,False,False,False
dse/ZZRedirectTestC,probe-test,mechanism-without-task,1,2026-05-26T13:05:55Z,2026-05-26T13:05:55Z,False,False,False,False,False,True,False,False
dse/ZZSalaryDataUSAQ887,source-or-unclassified,url-present-unresolved,1,2026-06-22T02:30:18Z,2026-06-22T02:30:18Z,False,False,True,False,False,False,False,False
dse/ZZTempAsciiProbe,source-or-unclassified,url-present-unresolved,1,2026-05-26T11:23:03Z,2026-05-26T11:23:03Z,False,False,False,False,False,True,False,False
dse/ZZTest999ABC,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-26T11:06:55Z,2026-05-26T11:06:55Z,False,False,False,False,False,True,False,False
dse/ZZTestAgentBridge0715,probe-test,generic-test-marker,1,2026-06-22T06:46:36Z,2026-06-22T06:46:36Z,False,False,False,False,False,False,False,False
dse/ZZTestAgentFoo,source-or-unclassified,url-present-unresolved,1,2026-06-22T08:39:56Z,2026-06-22T08:39:56Z,False,False,True,False,False,False,False,False
dse/ZZTestPlus,probe-test,mechanism-without-task,1,2026-05-26T12:22:09Z,2026-05-26T12:22:09Z,False,False,False,False,False,False,False,False
dse/ZZTestSemi,probe-test,mechanism-without-task,1,2026-05-26T12:19:04Z,2026-05-26T12:19:04Z,False,False,False,False,False,False,False,False
dse/ZZTestTempLangRedirect,probe-test,mechanism-without-task,1,2026-05-26T11:31:08Z,2026-05-26T11:31:08Z,False,False,False,False,False,False,False,False
dse/ZZTrialRedirect,probe-test,mechanism-without-task,1,2026-05-26T13:52:17Z,2026-05-26T13:52:17Z,False,False,False,False,False,False,False,False
dse/ZZZDataUSAConstructionWageLive,mixed-task,"multiple strong task-family signals: datausa-construction-wage,datausa-construction-workforce",10,2026-06-19T14:06:38Z,2026-06-19T14:44:31Z,False,False,True,False,False,False,False,False
dse/ZZZLinkPage,source-cache-url-list,two-or-more-urls-no-task,2,2026-05-26T14:59:34Z,2026-06-16T19:12:42Z,False,False,True,False,False,True,False,False
dse/ZZZTestMay10Agent2027,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-19T14:11:28Z,2026-06-19T14:11:28Z,False,False,False,False,False,False,False,False
dse/ZZZTestingUniqueRootABC,source-cache-url-list,two-or-more-urls-no-task,3,2026-06-11T14:23:56Z,2026-06-22T08:40:20Z,False,False,True,False,False,False,False,False
dse/ZuluAgentMDcounty991991A,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-18T20:20:41Z,2026-06-18T20:20:41Z,True,False,False,False,False,False,False,False
dse/ZyxBridge78999,probe-test,generic-test-marker,1,2026-06-18T17:43:51Z,2026-06-18T17:43:51Z,False,False,False,False,False,False,False,False
dse/ZzUniqueRet45,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T18:46:14Z,2026-06-18T18:46:14Z,True,False,False,False,False,False,False,False
dse/read,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-16T19:14:16Z,2026-06-16T19:14:16Z,False,False,True,False,False,False,False,False
dse/[User4]/C/ResolveFilename,source-or-unclassified,url-present-unresolved,1,2026-06-22T08:32:47Z,2026-06-22T08:32:47Z,False,False,False,False,False,False,False,False
dse/[User4]/OpenGL/TestBridgeCite,source-or-unclassified,url-present-unresolved,1,2026-05-26T13:25:05Z,2026-05-26T13:25:05Z,False,False,False,False,False,True,False,False
fractal/AgentAIHWBridgeSep18,off_store_unclassified,,1,2026-06-17T07:49:35Z,2026-06-17T07:49:35Z,False,False,False,False,False,False,False,True
fractal/AgentAIHWFiltersSep18K,off_store_unclassified,,1,2026-06-17T09:42:30Z,2026-06-17T09:42:30Z,False,False,False,False,False,False,False,True
fractal/AgentAIHWFiltersSep18L,off_store_unclassified,,1,2026-06-17T09:44:20Z,2026-06-17T09:44:20Z,False,False,False,False,False,False,False,True
fractal/AgentBridgeTestXQ77,off_store_unclassified,,1,2026-06-22T02:47:00Z,2026-06-22T02:47:00Z,False,False,True,False,False,False,False,False
fractal/AgentCookDataUSAJun22,off_store_unclassified,,1,2026-06-22T02:33:22Z,2026-06-22T02:33:22Z,False,False,False,False,False,False,False,False
fractal/AgentCookingDataXYZ,off_store_unclassified,,1,2026-06-22T02:40:44Z,2026-06-22T02:40:44Z,False,False,True,False,False,False,False,False
fractal/AgentNYCPumaIncomeBridge67421,off_store_unclassified,,1,2026-07-01T00:06:03Z,2026-07-01T00:06:03Z,False,False,True,False,False,False,False,False
fractal/AgentOpenBridgeCooks85752,off_store_unclassified,,1,2026-06-22T02:50:52Z,2026-06-22T02:50:52Z,False,False,True,False,False,False,False,False
fractal/AgentPovertyMembersNacX2049,off_store_unclassified,,2,2026-06-22T08:39:30Z,2026-06-22T08:44:11Z,False,False,True,False,False,False,False,False
fractal/AgentTXCitiesBridgeQ99813,off_store_unclassified,,1,2026-06-22T08:38:04Z,2026-06-22T08:38:04Z,False,False,True,False,False,False,False,False
fractal/AgentTestNoSlash,off_store_unclassified,,13,2026-06-22T02:39:15Z,2026-06-22T02:52:29Z,False,False,True,False,False,False,False,False
fractal/AgentTexasFemaleRaceData2015V24243,off_store_unclassified,,1,2026-06-22T08:37:31Z,2026-06-22T08:37:31Z,False,False,False,False,False,False,False,False
fractal/AgentXYZTmp,off_store_unclassified,,1,2026-06-22T02:46:08Z,2026-06-22T02:46:08Z,False,False,True,False,False,False,False,False
fractal/CountyBridgeResearch2025B,off_store_unclassified,,1,2026-06-18T17:08:03Z,2026-06-18T17:08:03Z,True,False,False,False,False,False,False,False
fractal/DataApiLinkTest927,off_store_unclassified,,1,2026-06-22T02:36:28Z,2026-06-22T02:36:28Z,False,False,True,False,False,False,False,False
fractal/DataUSABridge20260121,off_store_unclassified,,2,2026-06-19T13:50:58Z,2026-06-19T13:59:02Z,False,False,True,False,False,False,False,False
fractal/DataUSACooksBridgeABC,off_store_unclassified,,4,2026-06-22T03:16:01Z,2026-06-22T08:39:05Z,False,False,True,False,False,False,False,False
fractal/DataUSALinkBridge1782095600,off_store_unclassified,,1,2026-06-22T02:33:23Z,2026-06-22T02:33:23Z,False,False,False,False,False,False,False,False
fractal/DataUSAQueryBridge927,off_store_unclassified,,1,2026-06-22T02:41:01Z,2026-06-22T02:41:01Z,False,False,True,False,False,False,False,False
fractal/EN/AgentBridgeSep09X,off_store_unclassified,,1,2026-06-21T17:29:22Z,2026-06-21T17:29:22Z,False,False,True,False,False,False,False,False
fractal/EN/AgentBridgeTest526,off_store_unclassified,,2,2026-06-21T01:27:30Z,2026-06-21T01:31:10Z,False,False,True,False,False,False,False,False
fractal/EN/AgentCookBridge120647,off_store_unclassified,,2,2026-06-22T02:47:14Z,2026-06-22T02:47:16Z,False,False,True,False,False,False,False,False
fractal/EN/AgentCookUnique77,off_store_unclassified,,1,2026-06-22T02:45:00Z,2026-06-22T02:45:00Z,False,False,True,False,False,False,False,False
fractal/EN/CooksBridgeUnique35201099,off_store_unclassified,,1,2026-06-22T02:46:01Z,2026-06-22T02:46:01Z,False,False,False,False,False,False,False,False
fractal/EN/DataUSAQueryBridge927,off_store_unclassified,,6,2026-06-16T19:38:24Z,2026-06-22T03:01:59Z,False,False,True,False,False,False,False,False
fractal/EN/FastPortalNov1,off_store_unclassified,,6,2026-06-17T11:38:59Z,2026-06-17T12:27:27Z,False,False,False,False,False,False,False,False
fractal/EN/FederalDataLinks,off_store_unclassified,,1,2026-05-24T06:21:16Z,2026-05-24T06:21:16Z,False,False,False,False,False,True,False,False
fractal/EN/JinaCashierNov1A,off_store_unclassified,,1,2026-06-17T10:34:53Z,2026-06-17T10:34:53Z,False,False,True,False,False,False,False,False
fractal/EN/NewCookCalcX123987,off_store_unclassified,,1,2026-06-22T02:55:47Z,2026-06-22T02:55:47Z,False,False,True,False,False,False,False,False
fractal/EN/NewPageZZ4072,off_store_unclassified,,1,2026-06-22T02:38:54Z,2026-06-22T02:38:54Z,False,False,True,False,False,False,False,False
fractal/EN/PumsApiLa927,off_store_unclassified,,8,2026-06-16T20:36:01Z,2026-06-17T10:18:32Z,False,False,True,False,False,False,False,False
fractal/EN/RH927Portal1403,off_store_unclassified,,1,2026-06-21T18:44:42Z,2026-06-21T18:44:42Z,False,False,True,False,False,False,False,False
fractal/EN/RecentChanges,off_store_unclassified,,2,2026-06-21T01:46:30Z,2026-06-22T03:00:00Z,False,False,True,False,False,False,False,False
fractal/EN/SandBox,off_store_unclassified,,3,2026-06-16T19:42:18Z,2026-06-21T17:10:21Z,False,False,True,False,False,False,False,True
fractal/EN/TestPostAgentXYZno,off_store_unclassified,,1,2026-06-22T02:34:59Z,2026-06-22T02:34:59Z,False,False,False,False,False,False,False,False
fractal/EN/TestPovertyBridgeXQ729,off_store_unclassified,,1,2026-06-22T08:42:28Z,2026-06-22T08:42:28Z,False,False,True,False,False,False,False,False
fractal/EN/TmpPortalLinkTestZZ2,off_store_unclassified,,1,2026-05-26T16:03:32Z,2026-05-26T16:03:32Z,False,False,False,False,False,False,False,False
fractal/EN/Wiki/Biology/DataReferenceXYZ,off_store_unclassified,,2,2026-05-24T14:17:56Z,2026-05-24T14:32:07Z,False,False,False,False,False,True,False,False
fractal/EN/Wiki/Biology/FederalAccountLinks2023,off_store_unclassified,,1,2026-05-26T12:46:55Z,2026-05-26T12:46:55Z,False,False,False,False,False,True,False,False
fractal/EN/Wiki/Biology/NextLinksPage,off_store_unclassified,,2,2026-05-24T14:33:28Z,2026-05-26T12:40:57Z,False,False,False,False,False,True,False,False
fractal/FederalProgFiltered,off_store_unclassified,,2,2026-05-24T14:01:37Z,2026-05-24T14:04:01Z,False,False,False,False,False,True,False,False
fractal/IncomeBridgeX31691699,off_store_unclassified,,1,2026-07-01T00:19:39Z,2026-07-01T00:19:39Z,False,False,True,False,False,False,False,False
fractal/JQPThousandsMAJune619CC,off_store_unclassified,,1,2026-06-18T20:36:39Z,2026-06-18T20:36:39Z,True,True,False,False,False,False,False,False
fractal/JQPThousandsRoundedAndMapMAJuneCC,off_store_unclassified,,1,2026-06-18T20:36:22Z,2026-06-18T20:36:22Z,True,True,False,False,False,False,False,False
fractal/JqpFilteredCountyMA619D,off_store_unclassified,,2,2026-06-18T19:27:31Z,2026-06-18T19:46:49Z,True,True,False,False,False,False,False,False
fractal/PublicAccountRowsQuarterRefZ,off_store_unclassified,,1,2026-05-26T12:06:24Z,2026-05-26T12:06:24Z,False,False,False,False,False,False,False,False
fractal/QuarterRefDataChatTest,off_store_unclassified,,1,2026-05-26T14:54:46Z,2026-05-26T14:54:46Z,False,False,False,False,False,True,False,False
fractal/QuarterRefFormattedLinksB2,off_store_unclassified,,3,2026-05-26T15:15:34Z,2026-05-26T15:54:54Z,False,False,False,False,False,True,False,False
fractal/RecentChanges,off_store_unclassified,,41,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,False,False,True,False,False,False,False,True
fractal/RedirectTargetA1,off_store_unclassified,,5,2026-05-24T13:26:55Z,2026-05-26T11:33:17Z,False,False,False,False,False,True,False,False
fractal/SandBox,off_store_unclassified,,3,2026-05-26T11:55:49Z,2026-06-22T08:51:08Z,False,False,True,False,False,True,False,False
fractal/SecCountyRawBridgeFinalF618X,off_store_unclassified,,1,2026-06-18T17:37:27Z,2026-06-18T17:37:27Z,True,False,False,False,False,False,False,False
fractal/TempFinalLink928,off_store_unclassified,,1,2026-05-26T11:15:22Z,2026-05-26T11:15:22Z,False,False,False,False,False,True,False,False
fractal/TempFinalLink929,off_store_unclassified,,1,2026-05-26T11:17:59Z,2026-05-26T11:17:59Z,False,False,False,False,False,True,False,False
fractal/TestAgentCookBridgeX9,off_store_unclassified,,3,2026-06-22T03:11:45Z,2026-06-22T06:42:00Z,False,False,True,False,False,False,False,False
fractal/TestInvestPageXYZ,off_store_unclassified,,2,2026-06-18T18:20:22Z,2026-06-18T18:25:40Z,True,True,False,False,False,False,False,False
fractal/TmpAcctDownloadRefsQ2A,off_store_unclassified,,2,2026-05-26T16:32:31Z,2026-05-26T16:35:22Z,False,False,False,False,False,True,False,False
fractal/TmpStatusLinkABC999,off_store_unclassified,,1,2026-06-22T08:38:16Z,2026-06-22T08:38:16Z,False,False,True,False,False,False,False,False
fractal/TmpTXPovertyLinksTestABC,off_store_unclassified,,2,2026-06-22T06:37:51Z,2026-06-22T08:40:41Z,False,False,True,False,False,False,False,False
fractal/Wikis/English/AgentFrenchTestsG20260617,off_store_unclassified,,1,2026-06-17T06:39:40Z,2026-06-17T06:39:40Z,False,False,True,False,False,False,False,False
fractal/Wikis/English/FederalLinksSSA2020Q4,off_store_unclassified,,3,2026-05-24T14:54:58Z,2026-05-24T18:30:23Z,False,False,False,False,False,True,False,False
fractal/Wikis/English/FederalReferenceHHS2023Q,off_store_unclassified,,3,2026-05-26T10:11:24Z,2026-05-26T10:57:38Z,False,False,False,False,False,True,False,False
fractal/Wikis/English/NewRangeCacheAlpha773,off_store_unclassified,,1,2026-05-26T16:36:44Z,2026-05-26T16:36:44Z,False,False,False,False,False,False,False,False
fractal/Wikis/English/PublicSpreadsheetRefsQtrData,off_store_unclassified,,2,2026-05-26T10:47:31Z,2026-05-26T11:18:05Z,False,False,False,False,False,False,False,False
fractal/Wikis/English/ResearchNew,off_store_unclassified,,1,2026-06-21T23:56:09Z,2026-06-21T23:56:09Z,False,False,True,False,False,False,False,False
fractal/Wikis/English/SpreadsheetRowRefsHeader,off_store_unclassified,,1,2026-05-26T10:55:58Z,2026-05-26T10:55:58Z,False,False,False,False,False,False,False,False
fractal/Wikis/English/TestPageXYZ12185762,off_store_unclassified,,1,2026-05-24T11:03:16Z,2026-05-24T11:03:16Z,False,False,False,False,False,True,False,False
fractal/Wikis/English/TestPageXYZABA96800678,off_store_unclassified,,1,2026-05-24T11:15:45Z,2026-05-24T11:15:45Z,False,False,False,False,False,True,False,False
probier/Agent008PrettyMDNow,off_store_unclassified,,1,2026-06-18T17:30:21Z,2026-06-18T17:30:21Z,False,False,False,False,False,False,False,False
probier/Agent008ProxyLinks,off_store_unclassified,,1,2026-06-19T05:00:01Z,2026-06-19T05:00:01Z,False,False,False,False,False,False,False,False
probier/Agent008SECFormatJsonNew2,off_store_unclassified,,1,2026-06-18T17:37:10Z,2026-06-18T17:37:10Z,False,False,False,False,False,False,False,False
probier/Agent009CountySucc1781816272,off_store_unclassified,,1,2026-06-18T20:57:55Z,2026-06-18T20:57:55Z,False,False,False,False,False,False,False,False
probier/Agent009InvJS1781805944x0,off_store_unclassified,,1,2026-06-18T18:05:46Z,2026-06-18T18:05:46Z,False,False,False,False,False,False,False,False
probier/Agent009InvJS1781805944x1,off_store_unclassified,,1,2026-06-18T18:05:49Z,2026-06-18T18:05:49Z,False,False,False,False,False,False,False,False
probier/Agent009InvJS1781805944x2,off_store_unclassified,,1,2026-06-18T18:05:54Z,2026-06-18T18:05:54Z,False,False,False,False,False,False,False,False
probier/Agent009JsonDot,off_store_unclassified,,3,2026-06-18T17:58:11Z,2026-06-18T18:11:37Z,False,True,False,False,False,False,False,False
probier/Agent009Link1781805642x0,off_store_unclassified,,1,2026-06-18T18:00:44Z,2026-06-18T18:00:44Z,False,False,False,False,False,False,False,False
probier/Agent009Link1781805642x1,off_store_unclassified,,1,2026-06-18T18:00:48Z,2026-06-18T18:00:48Z,False,False,False,False,False,False,False,False
probier/Agent009Link1781805642x10,off_store_unclassified,,4,2026-06-18T18:01:27Z,2026-06-18T20:07:35Z,True,True,False,False,False,False,False,False
probier/Agent009Link1781805642x2,off_store_unclassified,,1,2026-06-18T18:00:53Z,2026-06-18T18:00:53Z,False,False,False,False,False,False,False,False
probier/Agent009Link1781805642x3,off_store_unclassified,,1,2026-06-18T18:00:56Z,2026-06-18T18:00:56Z,False,False,False,False,False,False,False,False
probier/Agent009Link1781805642x4,off_store_unclassified,,1,2026-06-18T18:01:00Z,2026-06-18T18:01:00Z,False,False,False,False,False,False,False,False
probier/Agent009Link1781805642x5,off_store_unclassified,,1,2026-06-18T18:01:05Z,2026-06-18T18:01:05Z,False,False,False,False,False,False,False,False
probier/Agent009Link1781805642x6,off_store_unclassified,,1,2026-06-18T18:01:09Z,2026-06-18T18:01:09Z,False,False,False,False,False,False,False,False
probier/Agent009Link1781805642x7,off_store_unclassified,,1,2026-06-18T18:01:14Z,2026-06-18T18:01:14Z,False,False,False,False,False,False,False,False
probier/Agent009Link1781805642x8,off_store_unclassified,,1,2026-06-18T18:01:19Z,2026-06-18T18:01:19Z,False,False,False,False,False,False,False,False
probier/Agent009MARegCFLinks2026,off_store_unclassified,,1,2026-06-18T18:11:04Z,2026-06-18T18:11:04Z,False,False,False,False,False,False,False,False
probier/Agent009TestSave0X,off_store_unclassified,,1,2026-06-18T18:11:47Z,2026-06-18T18:11:47Z,False,False,False,False,False,False,False,False
probier/Agent009TestSave1X,off_store_unclassified,,1,2026-06-18T18:11:52Z,2026-06-18T18:11:52Z,False,False,False,False,False,False,False,False
probier/Agent009TestSave2X,off_store_unclassified,,2,2026-06-18T18:11:56Z,2026-06-18T18:11:56Z,False,False,False,False,False,False,False,False
probier/Agent009TestSave3X,off_store_unclassified,,2,2026-06-18T18:12:00Z,2026-06-18T18:12:00Z,True,False,False,False,False,False,False,False
probier/Agent009Tree2,off_store_unclassified,,1,2026-06-18T18:13:13Z,2026-06-18T18:13:13Z,False,False,False,False,False,False,False,False
probier/Agent010Links1781807593,off_store_unclassified,,1,2026-06-18T18:33:15Z,2026-06-18T18:33:15Z,False,False,False,False,False,False,False,False
probier/Agent010MassValuePaths1781808458,off_store_unclassified,,1,2026-06-18T18:47:40Z,2026-06-18T18:47:40Z,False,False,False,False,False,False,False,False
probier/Agent012Links1781812097,off_store_unclassified,,1,2026-06-18T19:48:19Z,2026-06-18T19:48:19Z,False,False,False,False,False,False,False,False
probier/Agent0AllRaw1781797297,off_store_unclassified,,1,2026-06-18T15:41:39Z,2026-06-18T15:41:39Z,False,False,False,False,False,False,False,False
probier/Agent0Alt1781800649,off_store_unclassified,,1,2026-06-18T16:37:31Z,2026-06-18T16:37:31Z,False,False,False,False,False,False,False,False
probier/Agent0DataUSATexas2015,off_store_unclassified,,1,2026-06-22T08:22:31Z,2026-06-22T08:22:31Z,False,False,False,False,False,False,False,False
probier/Agent0InvestorDirectTVu1782009001,off_store_unclassified,,1,2026-06-18T18:48:41Z,2026-06-18T18:48:41Z,False,False,False,False,False,False,False,False
probier/Agent0InvestorLinks1781803350,off_store_unclassified,,1,2026-06-18T17:22:32Z,2026-06-18T17:22:32Z,False,False,False,False,False,False,False,False
probier/Agent0JS1781799385,off_store_unclassified,,2,2026-06-18T16:16:28Z,2026-06-18T16:16:28Z,True,True,False,False,False,False,False,False
probier/Agent0JSMD1781799501,off_store_unclassified,,1,2026-06-18T16:18:23Z,2026-06-18T16:18:23Z,False,False,False,False,False,False,False,False
probier/Agent0Jina1781796983,off_store_unclassified,,1,2026-06-18T15:36:26Z,2026-06-18T15:36:26Z,False,False,False,False,False,False,False,False
probier/Agent0MDJS1781797905,off_store_unclassified,,1,2026-06-18T15:51:46Z,2026-06-18T15:51:46Z,False,False,False,False,False,False,False,False
probier/Agent0MDJS21781797963,off_store_unclassified,,1,2026-06-18T15:52:45Z,2026-06-18T15:52:45Z,False,False,False,False,False,False,False,False
probier/Agent0MarkdownSEC1781808466,off_store_unclassified,,1,2026-06-18T18:47:48Z,2026-06-18T18:47:48Z,False,False,False,False,False,False,False,False
probier/Agent0MassSecProxy17818,off_store_unclassified,,1,2026-06-18T17:46:37Z,2026-06-18T17:46:37Z,False,False,False,False,False,False,False,False
probier/Agent0MassSecProxy17819,off_store_unclassified,,1,2026-06-18T17:54:04Z,2026-06-18T17:54:04Z,False,False,False,False,False,False,False,False
probier/Agent0MdSuccSECAlt1781812516,off_store_unclassified,,1,2026-06-18T19:55:19Z,2026-06-18T19:55:19Z,False,False,False,False,False,False,False,False
probier/Agent0NewLinksXYZ987,off_store_unclassified,,2,2026-06-18T15:43:03Z,2026-06-18T15:43:03Z,False,True,False,False,False,False,False,False
probier/Agent0PovertyHTXJune22UniqueA2,off_store_unclassified,,1,2026-06-22T08:41:15Z,2026-06-22T08:41:15Z,False,False,False,False,False,False,False,False
probier/Agent0PovertyLinksXYZ,off_store_unclassified,,1,2026-06-22T08:36:16Z,2026-06-22T08:36:16Z,False,False,False,False,False,False,False,False
probier/Agent0PovertyPlaceNamesJun22911,off_store_unclassified,,1,2026-06-22T08:35:44Z,2026-06-22T08:35:44Z,False,False,False,False,False,False,False,False
probier/Agent0PovertyStatusMemberXYZ23,off_store_unclassified,,1,2026-06-22T08:40:36Z,2026-06-22T08:40:36Z,False,False,False,False,False,False,False,False
probier/Agent0PovertyTexasAPIJun22,off_store_unclassified,,3,2026-06-22T08:42:08Z,2026-06-22T08:43:32Z,False,False,True,False,False,False,False,False
probier/Agent0PovertyTexasAPIJun22B,off_store_unclassified,,1,2026-06-22T08:44:51Z,2026-06-22T08:44:51Z,False,False,False,False,False,False,False,False
probier/Agent0PovertyTexasLinksCurrent,off_store_unclassified,,2,2026-06-22T08:38:56Z,2026-06-22T08:38:56Z,False,False,False,False,False,False,False,False
probier/Agent0SECData1781796708,off_store_unclassified,,1,2026-06-18T15:31:50Z,2026-06-18T15:31:50Z,False,False,False,False,False,False,False,False
probier/Agent0SECData1781810432,off_store_unclassified,,1,2026-06-18T19:20:35Z,2026-06-18T19:20:35Z,False,False,False,False,False,False,False,False
probier/Agent0SECDownload1781801653,off_store_unclassified,,1,2026-06-18T16:54:15Z,2026-06-18T16:54:15Z,False,False,False,False,False,False,False,False
probier/Agent0SandTrial,off_store_unclassified,,2,2026-06-18T15:39:29Z,2026-06-18T15:39:29Z,False,False,False,False,False,False,False,False
probier/Agent0TVU1781810195,off_store_unclassified,,1,2026-06-18T19:16:37Z,2026-06-18T19:16:37Z,False,False,False,False,False,False,False,False
probier/Agent0TVUall1781811241,off_store_unclassified,,1,2026-06-18T19:34:03Z,2026-06-18T19:34:03Z,False,False,False,False,False,False,False,False
